msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
R10gZdrskeBwsYhOn8SUtCcD1/MDaHj4oxZhToG5o9s=,41,30,99,99,1,2016-11-25,2016-12-25,0
OuVIbV4pQN4hAjj1XudUF6C+STIvqSlR0eD/mYLLLN0=,41,30,99,99,1,2016-12-04,2017-01-04,0
AnoSErR8hsG39l2069K1vHCMfwmylFuigpr2qa/A/zI=,34,30,149,149,1,2015-12-31,2016-01-31,0
8xeHy3vAiMSykPc+d182Nf+h10VzTbn6i82e7xC0VZ0=,36,30,180,180,1,2017-02-26,2017-03-25,0
76S6CXfEf0WV0d0kN6/YE4s65RFkHp39f7YSVRcXfkc=,37,30,149,149,1,2016-01-09,2016-02-08,0
+qUsDOpLDs7FjsoKapo6YmSObxj5GqKMqykRIkE9UMw=,41,30,149,149,1,2016-01-17,2016-02-17,0
l6Cjv7f/3soUfRchjlTnxruAuAUKlkEAHQT1qeMiSJo=,41,30,99,99,1,2017-01-07,2017-02-07,0
VpM4pk2VHhQ2IYMV2iG7I7/43jpVcPgotVCDDbB1odk=,41,30,99,99,1,2016-03-17,2016-04-17,0
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,41,30,99,99,1,2015-11-12,2015-12-12,0
r3ECFmp3AUOEfR7kzZRE4D2W7DwWvJHFIsPGuJK1kXU=,41,30,99,99,1,2015-10-23,2015-11-23,0
F9pv0kmcc+xruiAHEgngG7B/Tbx12F05hAry62TQTz8=,41,30,99,99,1,2016-04-23,2016-05-23,0
+MfW6kj22JiDPaDcUtcfOEgelXWJGad64VBC4WawyYY=,41,30,99,99,1,2016-04-26,2016-05-25,0
wWn0KadBam7bb8fRkFkrsYtD6VsOEBH0QcBPte9DdUk=,41,30,99,99,1,2016-11-21,2016-12-21,0
88XvHP7bbbwonHqyJVzL1t/xOopgb7U0KCQkOhayigY=,39,31,149,149,1,2015-02-28,2015-04-19,0
RRMKqkjC4FAisBuvtpdnALDQwPPpmRfB3NnuiyG9XrM=,41,30,149,149,1,2015-09-10,2015-10-11,0
RPLdWVYe6joZEnv9TzljsdCWMtKopKpRXk1hKAnQQCQ=,41,0,0,149,1,2015-04-27,2015-05-28,0
qRY3576knVIJaR/rq9SukQzSiBoxjLcVPMCw2veiS/U=,41,30,99,99,1,2016-04-18,2016-05-18,0
yQt6Ep2pc9+wbb+1bpXWlIktJHS9UjwEG/DKfCn0gqA=,38,30,149,149,0,2016-01-04,2016-02-03,0
Ww4FOBUWauCOcKL2Erry2G4g4QqK0Lc4OZO+8bf6sP8=,41,30,99,99,1,2016-03-16,2016-04-16,0
6Dc8NKmdqQZrDZU6h0dugnc2u7AbxSrIUsDJprPCeFA=,41,30,149,149,1,2016-10-05,2016-10-05,1
B630H2BcmMTFdQcaYf/naLPs4JrFRhd7uRGYmVxmwhQ=,41,30,149,149,1,2016-08-15,2016-09-17,0
m0oTs7jcQSbDbKvInAVpzKnhjNAW7TzxIZbd6C1zc3M=,37,30,149,149,1,2017-02-13,2017-03-12,0
lA4OT5FhGxJLjawR21dWKqZWGzsW9DY8jFKJXmDo/a0=,35,7,0,0,0,2015-06-11,2015-06-15,0
hdXMVxikL7NUg/bKg8JhXRlwr7LJD0fBxdvb9lO67n8=,33,0,0,149,1,2015-07-31,2015-08-31,0
PcIa5o6/981YhTtx9ZecSkkFsV/x181hrYu6Th5a3hQ=,37,30,149,149,1,2016-04-17,2016-05-16,0
s/8O3s4g3bItdBw1V8tsTrF1D1CcAQi9doc5LqvNzXY=,40,30,149,149,1,2016-02-26,2016-05-01,0
vK1cVC4lsrXO8R+Ju4RsriioFIRgKcotce3tJhWQ5Rk=,34,30,149,149,1,2015-11-30,2015-12-31,0
wPmzeMShlup1JU5yWhGpeqM/285Junrue812XVzHzpE=,41,30,149,0,1,2016-06-21,2016-06-21,1
m77fx6nY7+jy8j2w6Gh7VTL1QOWi3WakI+iYJqkNeNc=,40,30,149,149,1,2016-02-05,2016-03-05,0
iNDAs+IswokpR69lcTWOj3CGynNm12/0lh2KB+KPBlM=,40,30,149,149,1,2015-11-11,2015-12-17,0
uGnNmESiV1NKHXf341i4hhyC6mpUMxLcu/bzMM3RTSg=,41,30,149,0,1,2015-03-10,2015-04-09,0
GpK89dbFUjYqB/dmH4cmfsXcZe/oYKHwqW1HkUHpD2o=,41,30,99,99,1,2015-08-10,2015-09-10,0
hGDPOFBR6BMP8+EDn2xawgLmlW3IGBzMdVlnxZR/qnc=,34,0,0,149,1,2015-09-30,2015-10-31,0
c/02ChwzvtANHGQEk8P5nPIaSJ4jCO5zdK19BJ4GBD4=,40,30,149,149,1,2016-10-09,2016-11-08,0
oSX3r3s3JwWk0RGWQriwNXzuESNxYoIjwK0LxsnUoZQ=,20,100,480,480,0,2016-08-03,2016-11-11,0
+An2hvs4bIKH5dH2XVfzyinA7v//uRVkrIBZcaVgOMI=,41,30,99,99,1,2016-07-01,2016-08-01,0
DXMcwLs1PkBxVo+nP1f/SflTyeFbQqDcK3ArVC0ZCco=,39,30,149,149,1,2016-07-31,2016-09-13,0
WVTAVN5R9+kImNrNbkCj9KQJxgQ/p/8EstIVQ6J8FpI=,34,0,0,149,1,2015-03-31,2015-04-30,0
u/D9fAcdQoingwNpIGs2g2w+Jz5YTyEmlCMnMtouib0=,41,30,99,99,1,2016-09-06,2016-10-06,0
9N+q58Vl33+QW6zHwivroNlgJw88g9ghwX/ke+OhgtM=,34,30,149,149,1,2016-01-31,2016-02-29,0
kipIJOdgXuQrFSsf/RX281pt2pjs7bFEiS4NaZ0ffl0=,41,30,149,0,1,2016-10-24,2016-10-25,1
K50FACXajko0MIM7iTl9V62SrbCCzxDHaued/yS51xA=,37,30,149,149,1,2015-11-15,2016-01-08,0
EyQ+7ibXr8nnJL+R5NEA2t2gePEhntJXMTsT8HulkIc=,38,30,149,149,0,2015-10-30,2015-11-29,0
kdavU9lta3LLLS/Pq75L61bLcZqjZCZXHrcq7BsLlJA=,36,30,180,180,0,2016-04-25,2016-05-25,0
DxnB79E690T/CfzjXCNcTtfc6tTkmB5tzRDPOQkPzZo=,31,30,149,149,1,2015-11-30,2015-12-31,0
dz9sdOSSYuxcv11BIVeYDydC3ErzhU0ZvpvUI14UtQ8=,41,30,149,149,1,2015-02-12,2015-03-14,0
n0pvcv7QortUv5THHqHSWob6pforXPYIfrhh2oQ/ROs=,41,30,99,99,1,2016-06-05,2016-07-05,0
XzomGPHmMkKkRX9yk6boESeYXrCKwXFDHd81ZA4ccaI=,41,30,149,149,1,2016-02-09,2016-03-08,0
untg/6tXA+sG5Vw6ChfHnTdF/iKUqZON0wypLD2p1+c=,41,30,99,99,1,2016-08-12,2016-09-12,0
UBIbfIHgPfNQmkefr1+T+C66uxHfT1YoSJX9E4Ii49w=,41,30,99,99,1,2017-01-09,2017-02-09,0
NiBFgAFDhQcGw+H03pUe2SFQkyCSFGKXJr82TzCWA+0=,37,30,149,149,1,2015-05-25,2015-06-28,0
A8wZqCNkkqnz+rQ2ZqoY5sFLFwwG1BjOz6FftKTQrkU=,41,30,149,149,1,2015-06-13,2015-07-14,0
1aj22pkROo+kBqEWDKPuia55KQxGSpAPl0exnXI+nj0=,41,30,149,149,1,2016-03-16,2016-04-16,0
51Ee2a79fI39iq/sVFM7tTpavF7uPSOmcV4twP4DVSg=,41,30,149,0,1,2015-12-13,2016-01-13,0
Swncm4RilPhHpqIT6pOR0OKeLxqqTMtJlInZZ3NxdAI=,41,30,149,0,1,2016-01-12,2016-01-12,1
hxw8LqTDnDeNFxCwqwtbNAoefV2z0PWbhb103uk6ypw=,40,31,149,149,1,2015-01-26,2015-02-26,0
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,39,30,149,149,1,2015-07-31,2015-09-25,0
K50FACXajko0MIM7iTl9V62SrbCCzxDHaued/yS51xA=,37,30,149,149,1,2015-12-15,2016-02-08,0
Db0ePgPvzO1nqxy01rgYkDZO4nzkllr09T3w0sNClQo=,41,30,149,149,1,2015-03-31,2015-05-03,0
vbf8rMzCj1bxsPpNwpMYDBSQnrV/rWv2jbhaTI/JAu0=,41,30,149,149,1,2015-10-20,2015-11-20,0
qbU6vhnZ/yVwTmwrcztRzhZ+aZVZKIwGwAcXuhJeMNs=,41,30,149,149,1,2015-04-04,2015-05-04,0
vbxSFNqeOHk3zP5gweZlMRBeO960iy1cBS9MwG1x/vE=,37,30,149,149,1,2017-02-08,2017-03-07,0
ZPOjgxQw1/J7v5xgBJTCLXWuwq5Xmk33nO6AoUO1+mY=,41,30,149,149,1,2015-02-02,2015-05-03,0
VYgw28kmQKUv7gQ4P1Ps7x+Hs9rfRRT64/kTV7UHkhE=,41,30,149,149,1,2016-06-19,2016-07-19,0
QyFIzM8YOcMT3Lmuv7bQegKtssRn4XYSapUwVbwWLSE=,40,30,149,149,1,2016-03-03,2016-04-02,0
VnQkjrg5MZdlH2Tk1THIIZskyv17svjt2uvZkWUV9dQ=,39,31,149,149,1,2015-02-28,2015-04-28,0
ZoJcDkjVrHC0+7KUeco+51RBhRPiWAfmAHP3y+Id9KI=,41,30,149,149,1,2017-01-08,2017-02-08,0
4X5qK8pnV2YMJJBahyDoXPyj0g4PcV3CD2V6/3n/L8I=,33,30,149,149,1,2016-02-29,2016-03-31,0
m+4k3DCXELOkevY8taR8o4WZldoRh6A+dRPyn6MB4RY=,40,30,149,149,1,2015-06-28,2015-07-27,0
Q0kPmdr66Y+pG+Etq5MhRfO70UxTFdv2Sd6SigAY408=,38,30,149,149,0,2015-05-17,2015-06-16,0
wc3dALiBS7eyv17z89jFIN7hufv98iW/3uaZ03TKnXM=,35,7,0,0,0,2016-08-29,2016-09-03,0
C/ehaqhN+LV50XNMoQvUmEKXc3lwZdNCmFVkYcVL8Oc=,38,30,149,149,0,2015-12-16,2016-01-15,0
zKC+iquYcSxTLMKZTCYuQxCbb+L5PjbJ1/Brd/4Qpec=,41,30,99,99,1,2016-08-02,2016-09-02,0
den1BNXozaW6s0DwWABlH0CXb4mVv0J1jEqp1c/BVvM=,41,30,99,99,1,2016-05-27,2016-06-27,0
2EydMkNIjp7KmiGHPNDwqf4BLoOsjkExhUgkBJ7b1m4=,41,30,99,99,1,2016-10-31,2016-11-30,0
HgcmQKs6c0Qi9R2RZlW0vYlWQ+AeR2Nyh2Xl0LSPNVM=,39,30,149,149,1,2016-10-31,2016-12-10,0
JE6YsdcHDLSFM4Pw2hvEZIUMmCQ/tAbNzvGU80ur3ew=,41,30,149,149,1,2016-11-07,2016-12-07,0
2jE1Bt9FixRCjGL0ge44JtNeCD2kb3IwQroLrZLhM3k=,40,30,149,149,1,2016-04-13,2016-05-17,0
e/sqC9FJ6cGyZN/yAhm95WQ9yCpXF0Pqx+Q4mxNQYoE=,41,30,149,149,1,2016-06-30,2016-07-31,0
iZZOrHLbafabXJEKIGzLYX+hE9EkcL8JfpHkhq1sO6o=,38,30,149,149,0,2015-02-23,2015-03-25,0
ICR1pXztWSH6hPKEgM2q/a56Yo6LPAixTVdLTrad+ig=,41,30,149,119,1,2015-04-15,2015-05-15,0
VCLlL1ri/9KE51b5GXtgunZWMpT4Ydn5qL4mobpRp4Y=,41,30,149,149,1,2016-12-10,2017-01-10,0
PuAxdV3lfePfnAGN9IJ+eSpww9yLRWF7dohgpuAJpUI=,41,30,149,0,1,2016-04-11,2016-04-11,1
m/3iWGVjylzsg+4XuMo6ncqOhd61exkjGR/2NYmpK4g=,41,30,99,99,1,2015-10-04,2015-11-03,0
Zk3GmjDp/8hohEM4dMCjNf9MPWkmW9uNHXZCIPfej0Q=,41,30,149,149,1,2016-11-29,2016-11-29,1
hod+BDdDSfWnc9ZFiTtOqKqGLYTzfq3BBnzXHutn46I=,40,30,149,149,1,2015-09-17,2015-10-16,0
JFgNkjbNAFXcvG4AVaY5Dr6KdO7bJJgezX5RPlwivc0=,38,30,149,149,0,2015-08-18,2015-09-17,0
6lRfZ3PZXHy9qCrnDe+ufeSoQR1M9blC1YUwKu7IqXA=,41,30,99,99,1,2016-12-07,2017-01-07,0
1/UazhqNDpPVPNMLo2Xv0wiTwDJ3BycD5eFJ3eU/QE8=,41,30,149,149,1,2016-05-04,2016-06-04,0
hDsKshuBZZu4HcbNTcNXY1tvaF7+rmNVOFt4R7Evu2c=,41,0,0,149,1,2015-05-06,2015-06-07,0
vljXpsOlh/k8raLwqcrMC7kaFdCjdnoZUdaX2J/Ohfg=,37,30,149,149,1,2016-02-20,2016-03-20,0
BNez2INTWoLExkzbX1F7FIVetlE2DKXrf0c62I0gD/M=,41,30,149,149,1,2015-03-31,2015-04-30,0
lznCOlSJFz+kjLFKIKBYFBeEb02+mloCfnxg9FgLp0Q=,41,30,99,99,1,2016-12-15,2017-01-15,0
3oQsYlRIplEAM+JGaUfrgK/joGzLfOgoLOzdz2qn2fs=,41,30,99,99,1,2016-06-06,2016-07-06,0
RRMKqkjC4FAisBuvtpdnALDQwPPpmRfB3NnuiyG9XrM=,41,30,99,99,1,2017-02-04,2017-03-04,0
aJAbW793t1LIqVC6E7E8XScsIAmBu7qxysxcGndWEuM=,39,30,149,149,1,2015-07-31,2015-09-06,0
f8loqwvRIPdug5ADOtFcvBLA5FM4+KlLa7ZwFb/DaBM=,34,30,149,149,1,2016-04-30,2016-05-31,0
b1JLsyo7YW+eIF0sZoyITVjKFllPyvJH5lqmFNK4rWc=,41,30,149,149,1,2016-10-20,2016-11-20,0
1/UazhqNDpPVPNMLo2Xv0wiTwDJ3BycD5eFJ3eU/QE8=,41,30,149,149,1,2015-10-04,2015-11-04,0
3oQsYlRIplEAM+JGaUfrgK/joGzLfOgoLOzdz2qn2fs=,41,30,99,99,1,2017-01-06,2017-02-06,0
HPWpKWx7KXhD/+khYIPQMPJNeHnL3tkGJAHt/j9bg+U=,40,30,149,149,1,2016-03-04,2016-04-04,0
hgoAGrPIHL+iwddMuDS9IO4JjM8p52bnj3CxIxo57Ac=,34,30,149,149,1,2015-11-30,2015-12-31,0
z4HDOa8RJjCO2ZxD51TLrt0AoDxy5f9XnES4X2qqeTo=,34,30,149,149,1,2016-03-31,2016-04-30,0
km16szTJU9CeL7WjwAQHICJokUKlSBTqy52LJYnMW1M=,39,30,149,149,1,2015-11-02,2015-12-10,0
e/sqC9FJ6cGyZN/yAhm95WQ9yCpXF0Pqx+Q4mxNQYoE=,41,30,149,149,1,2016-11-30,2016-12-31,0
tyzj8NqIDYgq4htoDooLvaAjI3M5yOgorb98M8v85oA=,34,0,0,149,1,2015-07-31,2015-08-31,0
vJu7HjpLjdfAkgerEAVo9wBlvlLsI+qNS2fPTB+/yao=,39,30,149,149,1,2016-08-31,2016-10-01,0
uC48vvok2boGKJ5qzdTREme+nIiKUvGSz3J4YdOKV+A=,41,30,99,99,1,2016-05-21,2016-06-21,0
OT/a5Z7hdARXF7hptFk6ouPF4LGig5laEQA5enZRKmc=,41,30,149,149,1,2015-10-12,2015-11-14,0
iyjW7indu1Ah0UPGlAKosfCI3EPOSNvyJF5RhFVyDhY=,39,30,149,149,1,2015-12-02,2016-01-06,0
pf4pF63oEFjWngMxOQYL8pB1jC7Ujog/aWzxpopNgGo=,41,30,99,99,1,2016-07-05,2016-08-05,0
96YFPtWlG6drDr9/3xpXuqIOb6IVXEbrBbzAX2l5trE=,41,30,149,149,1,2015-10-27,2015-11-27,0
wkJ6jxBuZx1KEjsfEbVLPDusb6dyPb4cgLzEKGvww4w=,41,30,99,99,1,2015-09-06,2015-10-06,0
7GJCQnaL4Mh+HW926MSiTAGBPg20cdobsX5f96BZxtk=,41,30,149,0,1,2015-11-07,2015-12-07,0
ZeAYL0DNesckoWZXJXtGLAt/Iq7nQfWJX6zzdnPMZek=,41,30,149,149,1,2016-04-07,2016-05-07,0
TB9qOuk94udnKZoFNNQbTUQiLxPSF8ohFl7IORXgfvQ=,38,30,149,149,0,2015-08-20,2015-09-19,0
YEXJoezav5fXC8FTEzYcSy0hvT5xayuLqGygxllwx28=,41,30,129,129,1,2015-11-06,2015-12-07,0
fZD9uzPtm1VvITRbmYxcprdK+y+APoXE/1gqH984R6M=,41,30,149,149,1,2015-12-25,2016-01-25,0
x2GVtDxdeah3wx2eN7otoLfPO7q57Y9A0FBlAAwn4fA=,41,30,129,129,1,2015-05-31,2015-07-01,0
Q3vBr4y95SrOEuVQ0nyk5h7XllIMZmvEsJ2s03mi7AA=,41,30,99,99,1,2016-08-14,2016-09-14,0
CkZh75vcTJoi7LlT6cJ+BOMjG1LvN4KrlQxdNmaRhZY=,39,30,149,149,1,2016-09-30,2016-11-22,0
k027wVQnqKP++2KV7+gxBKrbJzhiBD5kyna2aAG2W0I=,41,30,99,99,1,2017-02-19,2017-03-19,0
V8f0jK1SSIShyhsJ+dlhgNL4q5SqBv421tzJ7q/7OA4=,38,30,149,149,0,2016-11-20,2016-12-20,0
nLJ+juiu0N8Ks2AyOW8f891TIf3W/vpf3/HQC7moCY8=,41,30,149,149,1,2016-04-10,2016-05-11,0
7KC0BgOwAQWCMZVR2t3RBpKE7+FD71ZRP5D5Sc1NsAA=,41,30,149,149,1,2015-07-18,2015-08-18,0
GZhOAWnF4TwQuqko+1pNtF9MmQhDWapNJzInNZMaLZw=,37,30,149,149,1,2015-10-09,2015-11-09,0
e3tyW4HjBIatNkB+m59V/fAxgjBWL7/GI2Brl49jYMY=,21,30,149,149,1,2015-08-31,2015-10-20,0
wEhw859n9ICpmLCbQn4Lpy4dvUEC5QOq2UNvACJN7wk=,41,30,99,99,1,2016-01-04,2016-02-04,0
Cofn3nHLJHv/eR54tDHL3HZLA+F20r6+TjWxquf9hFA=,38,7,35,35,0,2016-02-24,2016-03-02,0
+wVTTmIY0q1FzdIG4/0VwMaNLuPw03O3hPkpfrDz1sU=,41,0,0,119,1,2015-05-08,2015-06-08,0
zzWbNfxs2hJmRe82uVTk+0rIhuu8MqQngjdgmc5Oerk=,40,30,149,149,1,2016-09-11,2016-10-10,0
hzRosyHYAnJ7YhYDGQvwmVlPkn+bq9uW2Tz93ZMRRzc=,41,30,99,99,1,2016-10-08,2016-11-08,0
DAAg5M+kuiLV2fubc5kvhi7TNWCu9kxuAKNu2eRR7PE=,34,0,0,149,1,2015-10-31,2015-11-30,0
uHe0A16rVQYKZoqU+HSUaRarNV8SWmNibksCSxUYwxE=,41,30,149,149,1,2015-10-25,2015-11-25,0
8Bdl7B9FCzwwxKtEtmifUVstWI6spNUfv73j524QkMw=,41,30,99,99,1,2016-07-09,2016-08-09,0
+V3HOZsK34UPrNOYg6IhG8sP1dY6w5LG8J98eodnBBk=,41,30,149,149,1,2015-12-24,2016-01-24,0
502cLlH9aIR+V0A8lA+/xz8TVfN+p+nrf0XBZk0fa14=,41,30,129,129,1,2015-08-25,2015-09-26,0
jOINNPE0jB0DJHdykFz9RROvMnmZBVfXv8klITeFWW0=,41,30,149,149,1,2015-04-11,2015-05-11,0
z7S8PTOL29GMxEaIOR1yXWE90+pGug5xZbApyA/Jwxw=,40,30,149,149,1,2017-02-02,2017-03-01,0
pA7TPLn5E5gU+tiyMM+nKE7PGlvN286QSZCDmJsiHy8=,41,30,149,0,1,2015-12-19,2016-01-18,0
e2Og7xd3kBgOn0EmeC38jH46D2gmFcZ0wzF5zs8KPOg=,41,30,149,149,1,2015-10-08,2015-11-08,0
msoPGFWv5yoTj7cYL8j+2evkznDoTV+4/T8HOKxxc4I=,40,30,149,149,1,2015-10-01,2015-11-02,0
nGo/ZjNhZTQT3FUwEjTOGdzupnLpVVEc/mjHUgMjOKo=,40,30,149,149,1,2016-10-11,2016-10-10,1
/0o6CLUSAjzo1njeMuhdzOc0ITqW3uqWp9a9PEVPCtw=,41,30,99,99,1,2016-07-10,2016-08-10,0
cZNoCyjFV3jaruV+1MXRgwj+bx3truIFzG7qP127hEE=,41,30,99,99,1,2016-08-01,2016-09-02,0
JE6YsdcHDLSFM4Pw2hvEZIUMmCQ/tAbNzvGU80ur3ew=,41,30,149,149,1,2015-12-07,2016-01-07,0
Sn/cvB36OrqmGsXE0dAwzUPSIWDSAiIS+g928GNXCGI=,41,30,149,149,1,2017-02-26,2017-03-27,0
FHbL4/HOZicPQmhdKW2xH3c5lME6LhkxeHaHqh3Fc04=,41,30,149,149,1,2016-08-12,2016-09-13,0
W1J92SIUYbtRvVgn7UYfKkom2iCrmwkbaDt18furex4=,35,7,0,0,0,2016-10-30,2016-11-06,0
pb2zLx/1dqkT2Y2EUDERxY7YKqo3X1YLgIdABg18Dxk=,41,30,149,149,1,2016-11-14,2016-12-18,0
hvd1Ojw6YtSf5VAWaaCuSwXHpxTChZFsa3SodfS2lv4=,41,30,99,99,1,2016-09-05,2016-10-05,0
MkwAuJ/irz/Ij3jxqStjO+J3swZWnYZH7lwBrkiEGMU=,41,30,99,99,1,2016-01-08,2016-02-08,0
u3r8wSCrbNmOdiRknbD3uOy8kYi/l77pzKwXsHXBWKo=,41,30,129,129,1,2015-08-07,2015-09-07,0
hDMWcIAFuR8IdoyXNFBhsFXolgoRP4ZbNvoHArhs3ZI=,40,30,149,149,1,2016-11-17,2016-12-16,0
LrdIhMVn9uvx9kyrfaantY643lOU3t4Q5UVOhG3lkGs=,41,30,129,129,1,2016-04-22,2016-05-23,0
7e6vGcHF4BR/STu26ZCUkeA9qP34Zzn3g0+PSkjuAQI=,40,30,149,149,1,2016-09-26,2016-10-25,0
CJSndrKKmxGKJvfGm8zLBRH+6SnfVfR+5uLIkx87t6Q=,37,30,149,149,1,2015-10-20,2015-11-20,0
YfE/Tu7W55Kh9MoP4ljYdh1LY+ge6pDVUoKHZqWx+Z4=,39,30,149,149,1,2015-09-30,2015-11-23,0
mM7NsNE5YAagqPA+SC3mQE+IAXUPfNdqJnEvcdEdDE4=,39,31,149,149,1,2015-01-31,2015-03-21,0
YwUm5noBDWoJKG9WgTspMD7hR6cS0uViHZm9UU3dR9A=,39,30,149,149,1,2015-05-31,2015-07-05,0
MMyfCAxy0O/9SORD1QXoJPTibdZKgCIOrk+N9JU9H7c=,41,30,129,129,1,2017-02-05,2017-03-06,0
wEhw859n9ICpmLCbQn4Lpy4dvUEC5QOq2UNvACJN7wk=,41,30,99,99,1,2015-08-05,2015-09-04,0
6+/fvQjzF/ijG7tZUJDvhDq0NsVLGXO97iQHRwL+J7U=,39,30,149,149,1,2016-01-31,2016-03-03,0
B8mh4Gok9jg8zT87Qj+SkUMyLvzjejT6yWlsEKTqids=,41,30,149,149,1,2016-01-21,2016-02-22,0
Gn1kJWTyCTFGTFrSGkF3C+B2hWQutpzrSjJII9IySb8=,41,30,99,99,1,2017-01-08,2017-02-08,0
uzeKgApSft/XcLH+k9E8q+FmyaHbcpcv7fz5hdznhXI=,41,30,99,99,1,2015-11-17,2015-12-17,0
te3n5fdMmSxGgTQkEI5+LaMdn8iJGEJH0IN6QSRGNoc=,31,0,0,149,1,2015-07-31,2015-08-31,0
SauZRx0DVG3Wti5Cbm2T1fojDujwoHiEaHBUT+C+yWY=,38,195,894,894,0,2015-08-07,2016-02-18,0
ohMQKYaKs9zfQcQvuGpNxWQXVdIrzypsCvF/n9ZqDw4=,41,30,149,0,1,2015-10-17,2015-10-19,1
Z+35Q97Sxh5ch9/xuvsBoYo57r4+5IYO1sL5xCHP+0Y=,38,195,894,894,0,2015-12-29,2016-07-11,0
PR1BGu0BsxR0BAkVR6joisnX/97O7KTIY3z931/Nhl8=,38,30,149,149,0,2015-10-11,2015-11-10,0
ckY3MqKJo6pLjlwTwcSkpYWFYwUJOyjNs9tLDn4Guz0=,41,30,129,129,1,2016-09-16,2016-09-16,1
nT196gO66gpGz3sngTirNyCMPTnIFUks5acvsxNJbns=,39,30,149,149,1,2017-01-31,2017-03-25,0
qfzg270BG4P2x7HIxgC0uQnY5DtI81jUJrCY2xk5z+o=,41,30,99,99,1,2017-02-11,2017-03-15,0
u3r8wSCrbNmOdiRknbD3uOy8kYi/l77pzKwXsHXBWKo=,41,30,129,129,1,2016-03-06,2016-04-07,0
CFuCPXOSlRQbcgGVs/XdRPBnVWDwMDbwrsGHIjpTsYk=,41,30,99,99,1,2015-10-12,2015-11-12,0
ttut0f4i+e/CgDEF5TIGuGY6P9XSYr+SHRuhW3bDqXI=,40,30,149,0,1,2015-05-18,2015-05-16,1
SudfYV2ES1EXbT5zliGDWkWlhyxQ+o+ANx3e5OUUf2g=,38,30,149,149,0,2017-02-06,2017-03-08,0
AvxtcUkxvHW0erGSXvPlXCXT1QnpaeQt3wRXtvrpbqw=,38,30,149,149,0,2015-10-15,2015-11-14,0
OQyuQLv+ZpwOSs9keu2VsnQ6YgS0EUuSagUC9v7SJNA=,41,30,149,149,1,2016-11-10,2016-12-11,0
uQ5ngFV5hHahS20ntPMwBA9mtM7GuiwtflAIoOgHLYM=,41,30,99,99,1,2016-05-12,2016-06-12,0
yryd40RHbpBFDCWQJJsGGY68TPECO2f6bm4MNHoH5nw=,41,30,99,99,1,2016-10-20,2016-11-20,0
/UKidMuQfEXk88ST4oQ5LfuKYX4xeC+bNsWA2uCocwg=,38,30,149,149,0,2016-01-23,2016-02-22,0
bQ2M6LRYzO0HaUtKTNkM0lDP+OwRHYglRZ1909nFIoA=,41,30,99,99,1,2016-10-01,2016-11-01,0
hDsKshuBZZu4HcbNTcNXY1tvaF7+rmNVOFt4R7Evu2c=,41,30,149,149,1,2015-01-06,2015-02-07,0
lv91ruhEjZKRDI5fjxd6hJAc4CwJF2jrWSBgwZ725do=,41,30,99,99,1,2016-07-16,2016-08-16,0
kIrBLVHRXkpKpNCxpWMi6/9dSD2dqXxFt3/f7Cz/unE=,28,30,150,150,0,2016-12-10,2017-01-09,0
9J2zGHys0K+2JiwSW0m+pBNX6t//l51kTwJkVYgDYww=,41,30,149,149,1,2015-10-09,2015-11-09,0
2UYV0Prl/YdDT0ftj6Rrs854J9Q2uByjLWdjm7kNOic=,39,30,149,149,1,2017-01-31,2017-03-09,0
wgBL6HZ3vNukkQ6mF4/7U5NgNw2iQEbO6M7fd2k/GCI=,41,30,149,149,1,2016-07-31,2016-08-31,0
88XvHP7bbbwonHqyJVzL1t/xOopgb7U0KCQkOhayigY=,39,30,149,149,1,2015-11-02,2015-12-19,0
Zu8N/9AdMgAYZeJS1tHXX3M+zL2XFZvyrtz6+ViU4BQ=,36,30,150,150,0,2015-10-16,2015-11-15,0
6+2SycgYSxQ3Zoqx4cKqB1PBFDSwoo24nGo79AHJ3Ag=,41,30,149,149,1,2015-07-09,2015-08-09,0
oNEDvA52nNXzYNGucHBKJGpWG/ato4VCSfzUCIQ7sUM=,38,30,149,149,0,2016-11-10,2016-12-10,0
h3QY8M7KuWrC0Gt8O7UR+9uqtxs4PAt/vmzjhcyVIBc=,38,30,149,149,0,2016-09-11,2016-10-11,0
1RFEtHDHc+p6+Mnay8ppzAqlyGwrrzKJ5j0k6953joo=,36,30,180,180,0,2016-05-31,2016-06-30,0
vDp6dERMX5IzLGGFRgvCsUVXFxUXhmgquX4zCViw5EA=,41,30,99,99,1,2015-09-25,2015-10-25,0
7dYkWccFU7skVsV5pKxCrFBtHosvVUMs1j2P0Fxfca0=,40,30,149,149,1,2016-11-05,2016-12-04,0
Ln61eQ9hT2bTRoMgZkgNj3+NCp/0f33MrWXqQDppnWc=,40,30,149,149,1,2015-06-13,2015-07-12,0
Hxog2nqfDAg2sB5dPLrZLViZmg9RdS4Z1Zx0iryfCt0=,41,30,149,149,1,2015-12-21,2016-01-22,0
o0x2wnMQFUpLaCoOKN27KI/XtcqJLNr4wnx49binRCY=,32,180,536,536,0,2015-10-08,2016-04-15,0
eRrYdUiGl59YXw0ra1iMRBl7qq7FCgfnF4O6GgSgQo4=,41,30,149,149,1,2016-12-06,2017-01-07,0
